name_country;coordx;coordy
Austria;[1539950.532352228, 1542671.6259851786, 1545516.395572401, 1557359.6761978972, 1559276.7091488482, 1563946.005190172, 1564193.3570987147, 1564317.144372477, 1564317.144372477, 1578974.1364472639, 1589456.6476173035, 1601918.1966946656, 1608164.5559620578, 1614750.8849543326, 1626254.0845354556, 1626934.3579436932, 1631108.6162094593, 1631541.5377091547, 1636427.6841185435, 1636860.2716597666, 1637138.4590672588, 1638468.281704275, 1638653.628656446, 1638777.4159302078, 1638158.9248393609, 1638035.36020458, 1638870.145066039, 1639303.0665657339, 1639766.8235643785, 1648919.7347363832, 1649290.8739186882, 1650898.772643706, 1651579.1573714346, 1653032.4333237407, 1657052.4027752674, 1665215.6836741199, 1668122.4582177135, 1667349.3443541543, 1667349.3443541543, 1667689.5367180186, 1669452.169535239, 1671060.1795797483, 1672668.078304766, 1673286.3467566322, 1677089.799798566, 1687232.3412437225, 1703342.7205903067, 1709125.2115395635, 1710392.917900717, 1713485.2620354635, 1720071.5910277383, 1726534.3553852325, 1727585.5453367932, 1730646.8313336084, 1732625.4239629682, 1734914.1526936777, 1745860.5321818525, 1746448.0764542597, 1752879.7826738227, 1764350.6996026156, 1777122.9413787818, 1783523.4781409227, 1787852.8044573637, 1790140.753951638, 1792614.8296345184, 1818187.25437904, 1822361.5126448062, 1823011.2845125664, 1824124.2567815175, 1825113.6644156885, 1826010.5655530095, 1827092.9249619928, 1827618.2416390465, 1829071.8515498247, 1831390.8591820302, 1832040.1857718276, 1832534.8895889127, 1840945.85635478, 1841626.2410825086, 1852912.590295566, 1854118.5143393301, 1855386.554658956, 1860334.149427263, 1868250.0784175727, 1868868.3468694382, 1873197.67318588, 1874465.2682275428, 1877186.3618604937, 1878176.2147726272, 1878609.0249528312, 1879660.4375433736, 1881268.1136294105, 1882752.6703586297, 1883371.0501299861, 1883525.561583207, 1886440.3511301384, 1886123.2019008682, 1885009.7843539538, 1882133.9566288004, 1877619.50599917, 1877340.9846332055, 1876382.523817475, 1874650.837818695, 1874619.7796807636, 1874867.3542282882, 1875207.5465921522, 1875455.1211396765, 1883587.566539579, 1884329.3996262257, 1886834.1994885646, 1886957.986762327, 1887298.1791261912, 1889679.1917147683, 1892210.4856159168, 1895028.5385253485, 1895854.417827544, 1896889.8004114118, 1900128.5296765517, 1901460.2447449116, 1905418.431879048, 1910953.3482807805, 1908788.8521017958, 1904459.971063318, 1899172.2952506375, 1898491.910522909, 1898553.4702013175, 1898955.6675215536, 1900068.639790505, 1900408.8321543692, 1898429.9055665368, 1887452.6905794125, 1882505.0958111053, 1872888.5389599467, 1866672.9038720138, 1865931.0707853672, 1865436.366968282, 1863178.9190144853, 1862869.7847885522, 1862282.0178771638, 1861880.2658348908, 1861632.691287367, 1860797.9064259075, 1851861.511663496, 1849263.982665326, 1843605.0563508498, 1842986.7878989838, 1831267.2945472498, 1828638.7074111481, 1828515.1427763675, 1828917.228777113, 1831019.7199997252, 1835998.261586473, 1846882.9700767484, 1848181.511936852, 1850655.5876197324, 1851335.86102797, 1851985.076298277, 1852943.537114007, 1853345.7344342428, 1855015.415476651, 1855572.1242501081, 1860581.2786968236, 1859622.817881094, 1854048.939657584, 1847068.539667901, 1834854.3424990813, 1833524.7425010463, 1832225.75536298, 1831761.998364335, 1831421.8060004706, 1831267.2945472498, 1831267.2945472498, 1831916.6211370467, 1835781.7451768802, 1835843.750133252, 1834235.6287692524, 1833833.8767269796, 1833339.172909894, 1830617.9679574526, 1827927.8211429422, 1827927.8211429422, 1828082.443915654, 1831483.8109568425, 1831885.5629991158, 1832504.2767289446, 1833091.59836237, 1837389.8665408797, 1837946.575314337, 1837946.575314337, 1837544.4893135915, 1836524.0235414898, 1834699.7197263695, 1830649.026095384, 1827030.9200056207, 1819733.3707866678, 1814816.7228368013, 1811910.0596126984, 1809343.4774329688, 1796665.5232655043, 1796263.325945268, 1793557.928360519, 1782148.0145126812, 1780400.521146208, 1779843.8123727508, 1779503.7313283775, 1779503.7313283775, 1779751.3058759016, 1779782.0300553606, 1766454.6379786083, 1764382.9822549457, 1762496.6734834535, 1759589.8989398596, 1736862.2437825599, 1715000.4316246507, 1685315.1969732807, 1681511.632611856, 1680986.093295821, 1678075.4225700495, 1676966.2351637853, 1674894.3568011408, 1655382.4990938774, 1654702.2256856398, 1651424.5345987224, 1651146.2358717397, 1650311.3396907898, 1649167.3092839073, 1648827.1169200432, 1619141.7709491826, 1611689.5989575179, 1576221.984676382, 1575634.440403975, 1575232.5770422113, 1573129.863180617, 1572511.3720897697, 1571738.2582262105, 1570996.2025005824, 1567903.969685327, 1567347.3722313605, 1551453.3979748785, 1541280.021030772, 1533549.550312124, 1527153.6889685965, 1515181.9456507247, 1509275.6674277058, 1508595.3940194682, 1494896.974079902, 1475818.1491918245, 1427950.6568312258, 1427517.735331531, 1423528.8240179357, 1421426.1101563415, 1420683.8317917318, 1419694.4241575613, 1419092.964948805, 1418581.2292496285, 1418055.4672946117, 1417375.1938863741, 1416880.490069289, 1412922.525574134, 1401543.224586264, 1397554.2019531778, 1389954.531636212, 1384876.1364662228, 1381505.6049239838, 1380176.1162454397, 1379124.5923354067, 1377980.6732480149, 1369415.1950289267, 1361684.7243102784, 1356953.6459515642, 1356026.020634784, 1353675.7322256654, 1350985.5854111554, 1350057.960094375, 1349996.1777769846, 1350181.5247291555, 1350769.0690015624, 1351232.9373196978, 1352840.947364207, 1356458.7194954974, 1356984.4814505142, 1357943.053585735, 1358592.380175532, 1360756.9876740072, 1361530.1015375666, 1361560.9370365161, 1361004.33958255, 1360509.6357654647, 1356891.6409951923, 1356211.3675869547, 1351433.201083635, 1344213.686827728, 1309859.2674545252, 1308653.3434107616, 1306488.6245927957, 1305313.6473674725, 1303953.100550997, 1303179.9866874379, 1294491.0551530598, 1293006.6097433313, 1278380.6758064756, 1245263.0159759861, 1243593.3349335776, 1242820.2210700184, 1237656.2212116092, 1236945.000984931, 1235584.342848965, 1235275.2086230319, 1235027.8567144892, 1235058.692213439, 1235522.5605315745, 1235429.8313957439, 1235275.2086230319, 1232584.83916954, 1232337.4872609973, 1226617.0012681126, 1226153.1329499772, 1212021.7915107156, 1206053.8422897975, 1201322.7639310833, 1198292.4247527088, 1198477.7717048798, 1198292.4247527088, 1197581.2045260307, 1189943.4629432135, 1189417.7009881968, 1188830.1567157898, 1187438.663080874, 1185707.0884015847, 1184717.680767414, 1179955.6555902592, 1176244.8203646655, 1175626.5519127997, 1168607.078781848, 1166380.8002854735, 1166009.6611031687, 1165652.548176704, 1167620.4541349474, 1167463.0483749658, 1161062.0663348618, 1157815.433385876, 1156732.962657402, 1156114.6942055363, 1152960.6790728907, 1152558.704391636, 1151692.8613922459, 1149188.0615299065, 1148074.8666219737, 1138952.9022684097, 1138087.0592690199, 1132181.0036849824, 1130016.3961865073, 1128980.7909636574, 1128810.360823253, 1126862.2697343708, 1125378.1582831147, 1119750.1787870792, 1105959.0297116821, 1099774.6754006618, 1099403.536218357, 1099125.237491374, 1099094.4019924242, 1099341.7539009668, 1099929.2981733738, 1100887.8703085945, 1101289.844989849, 1101166.057716087, 1099341.7539009668, 1098754.2096285599, 1081963.5568737378, 1072284.9950662076, 1068515.1605104934, 1069069.0862966808, 1069811.1420223087, 1071697.4507938009, 1072563.0711542093, 1072686.8584279714, 1072439.5065194287, 1071202.5243377339, 1064925.329571392, 1061272.0465225384, 1061987.830848339, 1068636.1647969857, 1069254.4332488517, 1070274.8990209536, 1071385.7562195794, 1071542.7167015981, 1072161.2077924453, 1073305.3495188188, 1074294.8684724802, 1075902.7671974984, 1076459.2533319737, 1076799.4456958382, 1076830.3925142786, 1074634.9495168538, 1074356.6507898704, 1073892.8937912257, 1069965.7647950205, 1068017.6737061383, 1067584.7522064433, 1065049.1168451542, 1064461.683892238, 1064183.273845764, 1063966.3121582079, 1064962.8442397893, 1066208.509341766, 1069453.47249839, 1069833.9625179213, 1074400.7333082247, 1078967.6154180188, 1083049.5898259173, 1083849.6430062486, 1084591.921370858, 1085303.0302780455, 1086818.1998672327, 1087993.3997315373, 1088982.8073657078, 1091858.5237713705, 1092446.0680437775, 1108185.5308470384, 1117987.7686088402, 1138952.9022684097, 1139107.5250411215, 1138952.9022684097, 1136757.4592709846, 1132490.1379109155, 1137901.4896778672, 1138581.763086105, 1139107.5250411215, 1143745.7629445142, 1149868.334938144, 1150734.1779375342, 1151043.312163467, 1161031.3421554028, 1165885.8738294067, 1165978.714284728, 1165484.010467643, 1165422.2281502527, 1165236.6585591002, 1164216.1927869983, 1161773.3978810308, 1160721.9852904882, 1161062.0663348618, 1161526.0459724881, 1162577.235924049, 1165793.3673325574, 1166411.6357844234, 1166937.39773944, 1167122.9673305925, 1167091.909192661, 1176585.0127285297, 1190097.9743964346, 1214433.6395982427, 1221298.267317501, 1221576.677363975, 1222102.4393189913, 1222689.8722719075, 1225442.0240427898, 1227699.249357605, 1235151.4213492698, 1237037.7301207618, 1257508.2712827367, 1275442.9544444412, 1280761.688395053, 1286234.711159904, 1288461.2122952605, 1288832.1288385838, 1289481.6780673624, 1300551.622190318, 1326928.1076168392, 1336544.9984264702, 1342512.9476473883, 1348202.7094608143, 1351573.129683562, 1357624.1232446122, 1358028.4356351732, 1358623.2156744818, 1358808.896585125, 1358963.5193578368, 1358860.9941068164, 1358221.4636322088, 1386484.2578302224, 1392483.0425500905, 1392915.9640497854, 1393503.5083221921, 1398914.860089144, 1399997.3308176177, 1402285.280311892, 1402934.71822118, 1403398.4752198246, 1409954.0800326406, 1416292.9457968818, 1417715.3862502384, 1418735.7407028493, 1427517.735331531, 1428136.2264223783, 1428321.6846940399, 1427981.4923301758, 1426497.3808789197, 1425878.7784685816, 1424920.4289723423, 1423528.8240179357, 1423343.2544267832, 1423714.393609088, 1425291.3455156656, 1425971.6189239032, 1441886.4099251635, 1443040.681725199, 1447709.866447032, 1448451.92217266, 1449008.6309461172, 1452750.3016706607, 1453059.4358965936, 1453275.7296672047, 1458316.1648908334, 1458285.106752902, 1456058.9395760184, 1455502.2308025612, 1453646.8688495096, 1450987.5575339491, 1449874.3626260164, 1449286.8183536094, 1448730.3322191339, 1447524.2968558795, 1446658.4538564896, 1446163.7500394043, 1445483.4766311666, 1438649.795730349, 1437969.5223221115, 1437350.9199117732, 1437227.1326380111, 1437289.1375943827, 1437412.7022291634, 1440443.2640465193, 1441432.6716806903, 1443566.332360725, 1444184.6008125904, 1448142.7879467271, 1443442.5450869626, 1438124.0337753326, 1432163.320321316, 1431924.206055092, 1431382.970690855, 1430826.4845563793, 1429063.9630586493, 1425507.8619252583, 1424085.310152411, 1421364.21651946, 1420900.4595208156, 1419818.2114313233, 1419694.4241575613, 1419879.9937487135, 1420251.1329310185, 1420529.320338511, 1421271.5987031204, 1432403.325143466, 1433238.2213244156, 1449132.1955808976, 1464346.0077486327, 1475879.9315092147, 1478168.1036424704, 1479652.326413217, 1482002.5035028446, 1484445.2984088121, 1491124.4678564088, 1493814.8373099004, 1494092.9133979022, 1494278.4829890546, 1495670.0879434613, 1496133.844942106, 1498051.1005320386, 1498112.8828494288, 1496968.6298035646, 1496535.7083038697, 1495608.0829870894, 1495577.2474881397, 1496319.4145332582, 1497308.8221674291, 1503400.6699816003, 1504513.6422505514, 1505812.4067496364, 1514254.2090144535, 1519696.6189193365, 1520376.6696885927, 1521397.1354606948, 1522262.9784600849, 1523190.6037768652, 1527970.88535051, 1536487.2716741585, 1536765.34776216, 1538744.4969889736, 1539022.7957159567, 1539208.3653071092, 1539177.4184886685, 1537847.818490634, 1539950.532352228];[6236533.84264041, 6236018.505935497, 6234845.898037946, 6227108.352439136, 6225843.17756885, 6219847.507409317, 6219379.371367152, 6218769.670023696, 6218067.649005147, 6206605.019646572, 6204314.515594559, 6205997.748776337, 6210440.512940584, 6212029.798388498, 6212123.612063111, 6211983.649851347, 6208850.177675141, 6208522.550004645, 6204126.388452528, 6204501.973790978, 6205015.401550363, 6207633.843550771, 6208241.231283277, 6214556.560604936, 6216147.964126952, 6217459.390071139, 6221532.471286499, 6222750.796805436, 6223875.352573696, 6237848.42243493, 6238269.935203784, 6238880.870262842, 6238880.870262842, 6238692.820573065, 6238083.081667366, 6240100.506693748, 6264544.925370106, 6270290.288188842, 6270996.818583922, 6272268.7560404, 6276134.082916081, 6277453.469738694, 6278066.051609455, 6278019.372292113, 6277358.930025735, 6274813.544642194, 6272787.830711518, 6272457.722672013, 6272079.793633001, 6270384.748866951, 6266570.021238393, 6261579.34334296, 6261014.540012433, 6259979.390984579, 6259462.456747494, 6257768.583566508, 6251937.627028764, 6251702.583827944, 6250903.4180566585, 6251089.370075904, 6241790.849924468, 6237144.821548365, 6234282.874166619, 6233343.683560574, 6232547.597477651, 6229687.20045411, 6229827.623523509, 6229921.634016446, 6230248.73788775, 6230765.074562233, 6231374.287593216, 6232640.287433238, 6233719.887665418, 6237988.980676857, 6242073.282662315, 6243012.088429209, 6243246.890643236, 6243152.732314663, 6243012.088429209, 6239396.549932469, 6238927.334216017, 6237848.42243493, 6231937.118444516, 6227577.083577019, 6227342.714772261, 6226780.188556757, 6226920.563533501, 6227858.874653883, 6228327.478495832, 6228702.278946036, 6229076.927185908, 6227858.874653883, 6225608.856635019, 6224671.974927702, 6224156.008791579, 6210469.981991762, 6202771.423823353, 6195951.924854875, 6191610.305929049, 6185451.670786461, 6184937.9106010115, 6181954.012937166, 6169702.550112862, 6169003.055224267, 6167839.81527959, 6166722.4700363, 6166257.245854078, 6154213.298712778, 6153609.5814302815, 6153237.569631642, 6149846.886652086, 6147339.399050386, 6138243.95517374, 6135133.612435023, 6131891.918781962, 6131154.969776814, 6130588.578227277, 6129387.685134055, 6121562.899894661, 6113279.736038077, 6108934.142270909, 6106854.834885075, 6102095.139232037, 6086406.066962913, 6081475.384367219, 6073599.986782879, 6071897.030001358, 6068398.715094323, 6061822.886495183, 6058651.746373173, 6056216.063722972, 6055572.562915896, 6054424.601290636, 6054562.01129197, 6054654.115249888, 6054930.433024858, 6057226.974595625, 6057640.833882117, 6059248.821057671, 6061638.52635113, 6062144.946979724, 6062834.289539728, 6067065.727072201, 6066881.254730189, 6066466.785948852, 6066374.721279135, 6056767.485035373, 6052358.423839735, 6051852.577589597, 6051485.609656828, 6050430.085310618, 6048271.670594679, 6045381.519371683, 6045289.5143301245, 6046481.691522193, 6046481.691522193, 6046298.98055212, 6045840.237773782, 6045472.203935889, 6043408.168437219, 6042491.014372924, 6031306.072341769, 6027551.3563488955, 6017179.580702961, 6011768.6495185895, 6010579.932104806, 6010853.528317634, 6010763.206062751, 6010533.373898312, 6010123.08024085, 6009437.76536889, 6008797.737475591, 6002495.387582412, 5988534.568080425, 5987897.393641385, 5984843.281343225, 5984524.249607774, 5984251.318648867, 5982064.244235684, 5976965.232024147, 5976281.383793069, 5975735.06491967, 5966410.334979715, 5966091.815389501, 5966000.648259699, 5966091.815389501, 5960864.915064032, 5943705.663450863, 5943161.22170444, 5942843.714399651, 5942436.440463626, 5942163.683664814, 5942843.714399651, 5943343.079424374, 5943705.663450863, 5943932.265716498, 5940124.072737211, 5935274.79198252, 5922508.478322508, 5922146.9365510885, 5920834.926130728, 5915262.583065084, 5915137.285651647, 5914957.316144592, 5914550.038973543, 5913872.2077979995, 5902851.562099688, 5901542.442338824, 5896985.853115578, 5897030.509279346, 5896850.749308033, 5896263.591579073, 5891078.306916953, 5885535.892610734, 5886301.872264861, 5886301.872264861, 5886121.196887212, 5884899.384082942, 5885445.562346056, 5885491.45713986, 5879591.485406207, 5878781.689863709, 5872930.921121761, 5871627.555458055, 5867534.602758874, 5862905.5379607845, 5862456.352354475, 5845892.6276192395, 5847821.607678722, 5851275.516680465, 5851455.476883075, 5851769.85066147, 5854103.2880472075, 5855629.679857142, 5857066.459313398, 5857785.502872149, 5858997.890397336, 5859176.876816702, 5863400.364229206, 5864074.304497554, 5863803.978034955, 5865144.367665435, 5868613.827886297, 5869873.523135182, 5870008.212113145, 5871041.921630831, 5870862.855327603, 5881932.485370392, 5882247.789267843, 5884319.836620763, 5885266.2019568635, 5885310.798456051, 5884860.465314774, 5884238.112806761, 5883734.652531624, 5883554.030026439, 5883688.92906834, 5883913.981606373, 5886707.675595283, 5886571.594767969, 5887022.015781246, 5890381.196063717, 5891754.213365174, 5893693.453481614, 5894595.050855935, 5895768.0454881145, 5897571.922480103, 5916177.634063305, 5923956.098117469, 5926761.462782406, 5927350.67125894, 5930338.713527159, 5936679.833734249, 5942345.520582809, 5943660.768167786, 5944249.975927593, 5945202.84946126, 5945474.395034142, 5946063.725377035, 5946790.114734235, 5946972.04816604, 5947606.231817631, 5948468.651897052, 5952371.352891015, 5953870.19190154, 5955276.926172885, 5956231.006341755, 5956504.203788712, 5957548.351520957, 5957503.384859376, 5955928.553575091, 5951781.759280485, 5938627.758288032, 5938401.130639237, 5938447.304117497, 5938809.521506194, 5941121.5407107575, 5941846.212676419, 5944114.139518281, 5944205.077841822, 5944385.651184431, 5937223.707934224, 5936633.832732369, 5935909.4304940635, 5930654.625035414, 5929839.929153337, 5928209.787591493, 5927803.196016422, 5927259.90840319, 5926581.253746857, 5924860.982305561, 5923368.421558282, 5922779.318738031, 5913555.763559869, 5913058.09884375, 5905289.155395162, 5905018.85607542, 5904793.260868635, 5907366.659082544, 5909714.929498683, 5913194.591840107, 5913781.584807652, 5915046.649550868, 5915815.052161831, 5921241.193521791, 5921467.376217451, 5921648.782552187, 5921648.782552187, 5921196.576460291, 5920699.616414683, 5918889.826470991, 5917487.643435063, 5917398.285085806, 5918482.36607754, 5919975.394967864, 5920382.762147483, 5921100.829666564, 5931342.399682177, 5931923.276459284, 5939489.127591691, 5942254.6016498795, 5942663.172985187, 5942527.361292361, 5941619.501393424, 5941257.167302639, 5939851.551426118, 5934821.879791628, 5931244.0962659335, 5922327.054140375, 5921693.4019224895, 5918799.151460362, 5918076.389672549, 5917842.807142091, 5917804.392773014, 5917578.304843046, 5917668.967191217, 5920292.0716479765, 5927848.009790878, 5932148.431627146, 5932556.366933166, 5935319.644126764, 5935999.141537064, 5937267.265012733, 5938943.969985709, 5940984.447382198, 5942117.653735765, 5942706.757233947, 5945745.949065262, 5945926.717622748, 5950284.586516988, 5951327.988930552, 5952499.800694629, 5952825.17758792, 5953552.130795842, 5956186.209972028, 5957593.3184147505, 5959001.799077699, 5963409.904247112, 5966682.5426169615, 5981974.221254398, 5987002.343459635, 5988580.844223879, 6000075.4704335155, 6001033.331746388, 6002265.938948535, 6002226.3284451915, 6002220.740255966, 6002357.487567883, 6002677.17569714, 6003180.153637213, 6004549.683646968, 6005599.622357676, 6006787.656604784, 6007380.994758705, 6016751.1915084245, 6017208.393189033, 6017528.794496661, 6018947.033765528, 6018855.309649872, 6019175.771925803, 6022606.416802009, 6023522.7813361585, 6024025.653318262, 6025025.058102451, 6030739.949425702, 6030239.81982379, 6028936.6176668955, 6028936.6176668955, 6028936.6176668955, 6028936.6176668955, 6029890.092573214, 6031810.716504679, 6034100.950841502, 6035751.087414039, 6038042.531432764, 6039143.089439154, 6039648.026422685, 6039693.421026769, 6039509.533086566, 6030619.242896826, 6023293.92824151, 6004549.683646968, 6003270.396884807, 6002677.17569714, 5994873.250851903, 5987031.055827592, 5987122.443825116, 5987167.563927251, 5987350.343758077, 5989355.924244017, 5992546.904211607, 5993230.721033089, 5993641.693778345, 6006970.850357853, 6013459.788622005, 6014145.257234408, 6020182.192835746, 6020868.358690159, 6021370.911694019, 6022606.416802009, 6028878.2551615415, 6036759.439331948, 6037217.865023466, 6037492.3050013315, 6037905.219095947, 6039143.089439154, 6039235.02901959, 6039005.759608242, 6038455.471826854, 6037721.369216089, 6030711.091837226, 6032955.675347156, 6027046.960712437, 6008157.7568601, 6007701.0327031985, 6007472.597423311, 6007289.393062467, 6006924.311541952, 6006832.714673245, 6006970.850357853, 6007107.508184084, 6012362.328930169, 6026085.064173894, 6025582.072460577, 6026634.564962761, 6027367.726558153, 6027688.339459113, 6028558.7521557, 6038042.531432764, 6042904.167506474, 6044601.407173526, 6043958.771884207, 6042994.991189352, 6042399.040126352, 6041906.490947887, 6042259.181704149, 6043035.284183661, 6043637.554748711, 6045060.0841259975, 6047094.2805704065, 6050062.020979232, 6051760.503537874, 6046390.996352945, 6046069.523518865, 6045885.499751115, 6047491.29717616, 6047859.417111464, 6051715.210738349, 6052587.882831954, 6052862.811837096, 6054608.807255404, 6054516.703781286, 6054471.231154012, 6053965.426347325, 6045105.507188466, 6044233.426140867, 6043684.126363924, 6043270.770771426, 6043362.754303388, 6043270.770771426, 6042720.211192008, 6038821.886306027, 6038226.388147365, 6037171.16323734, 6033505.612981768, 6032680.224837072, 6020526.421905404, 6020045.163829644, 6019038.758853243, 6018992.319818404, 6019175.771925803, 6023065.245954871, 6023476.318231067, 6024072.119373783, 6047308.564834699, 6047996.887828151, 6054516.703781286, 6055481.772141228, 6058100.204558868, 6060766.0962787485, 6061225.633511022, 6061271.1417720895, 6061086.79342825, 6060030.093443183, 6059433.130101741, 6059156.668013142, 6059111.1709127035, 6059525.2861013515, 6059662.777404103, 6060536.419584253, 6061133.624815289, 6061915.06804594, 6062559.042428881, 6071114.51524101, 6072448.130072409, 6074935.14690042, 6075855.9247442335, 6082627.122787011, 6091387.571014484, 6099832.307120203, 6105956.181613783, 6106854.834885075, 6108887.216278798, 6109812.637557784, 6111847.051422438, 6115130.627371654, 6116749.4024220295, 6120034.85643612, 6121053.132979943, 6124433.091922633, 6125034.587326599, 6126332.080674037, 6127489.853394785, 6128045.866703148, 6128833.586213585, 6140330.894066782, 6141026.542145517, 6150125.114485179, 6155608.418499441, 6156722.971550679, 6157421.293636625, 6158164.35897717, 6159558.785101011, 6161698.318574823, 6167979.053884926, 6171470.982799446, 6171983.764421843, 6172588.782443405, 6177619.520305622, 6179576.505809171, 6192683.361984806, 6193430.682752728, 6197913.127125925, 6198940.732079967, 6200014.712711351, 6200715.412670064, 6201463.607296147, 6202024.459994916, 6204408.244176308, 6204781.822574707, 6204735.545080847, 6201884.495691158, 6199547.667521221, 6198707.319833866, 6196698.355776294, 6195998.154598215, 6195391.472231024, 6193062.811914931, 6204080.78759833, 6204594.358210143, 6210159.130745351, 6211515.946881435, 6213808.392246461, 6214510.22986963, 6230530.617695929, 6236533.84264041]
